total kB         17300820 2428840 2411868
total kB         17300820 2428840 2411868
total kB         17300820 2428860 2411888
total kB         17300820 2428416 2411444
total kB         17300820 2428424 2411452
total kB         17300820 2428232 2411260
total kB         17300820 2428288 2411320
total kB         17300820 2428208 2411240
total kB         17300820 2428212 2411240
total kB         17300820 2428152 2411180
total kB         17300820 2428168 2411196
total kB         17300820 2428168 2411196
total kB         17300820 2428168 2411196
total kB         17300820 2428172 2411200
total kB         17300820 2428192 2411220
total kB         17300820 2428320 2411352
total kB         17300820 2428132 2411164
total kB         17300820 2428072 2411104
total kB         17300820 2428180 2411208
total kB         17300820 2428004 2411032
total kB         17300820 2428108 2411136
total kB         17300820 2427920 2410948
total kB         17300820 2427940 2410968
total kB         17300820 2427968 2411000
total kB         17300820 2428032 2411060
total kB         17300820 2427848 2410876
total kB         17300820 2427856 2410884
total kB         17300820 2427796 2410824
total kB         17300820 2427800 2410828
total kB         17300820 2427668 2410696
total kB         17300820 2427668 2410696
total kB         17300820 2427692 2410720
total kB         17300820 2427740 2410768
total kB         17300820 2427768 2410796
total kB         17300820 2427700 2410728
total kB         17300820 2427708 2410736
total kB         17300820 2427840 2410868
total kB         17300820 2427780 2410808
total kB         17300820 2427748 2410776
total kB         17300820 2427760 2410788
total kB         17300820 2427760 2410788
total kB         17300820 2427880 2410908
total kB         17300820 2428048 2411076
total kB         17300820 2428000 2411028
total kB         17300820 2428000 2411028
total kB         17300820 2428000 2411028
total kB         17300820 2427960 2410988
total kB         17300820 2427960 2410992
total kB         17300820 2428180 2411212
total kB         17300820 2428040 2411068
total kB         17300820 2428052 2411084
total kB         17300820 2428064 2411096
total kB         17300820 2428032 2411064
total kB         17300820 2428056 2411084
total kB         17300820 2428008 2411036
total kB         17300820 2428156 2411188
total kB         17300820 2428120 2411148
total kB         17300820 2427964 2410996
total kB         17300820 2428044 2411076
total kB         17300820 2428012 2411036
total kB         17300820 2427736 2410764
total kB         17300820 2427676 2410708
total kB         17300820 2427680 2410712
total kB         17300820 2427744 2410772
total kB         17300820 2427684 2410712
total kB         17300820 2427448 2410476
total kB         17300820 2427448 2410476
total kB         17300820 2427388 2410416
total kB         17300820 2427420 2410448
total kB         17300820 2427664 2410692
total kB         17300820 2427604 2410632
total kB         17300820 2427560 2410588
total kB         17300820 2427568 2410600
total kB         17300820 2427572 2410600
total kB         17300820 2427536 2410564
total kB         17300820 2427420 2410448
total kB         17300820 2427352 2410380
total kB         17300820 2427360 2410388
total kB         17300820 2427268 2410296
total kB         17300820 2427276 2410304
total kB         17300820 2427188 2410216
total kB         17300820 2427296 2410324
total kB         17300820 2427296 2410324
total kB         17300820 2427288 2410316
total kB         17300820 2427164 2410192
total kB         17300820 2427248 2410276
total kB         17300820 2427380 2410408
total kB         17300820 2427352 2410380
total kB         17300820 2427336 2410364
total kB         17300820 2427420 2410448
total kB         17300820 2427404 2410436
total kB         17300820 2427620 2410652
total kB         17300820 2427812 2410844
total kB         17300820 2427816 2410844
total kB         17300820 2427792 2410820
total kB         17300820 2427660 2410692
total kB         17300820 2427664 2410692
total kB         17300820 2427728 2410756
total kB         17300820 2428260 2411288
total kB         17300820 2428936 2411968
total kB         17300820 2428940 2411968
total kB         17300820 2429012 2412040
total kB         17300820 2428940 2411968
total kB         17300820 2428940 2411968
total kB         17300820 2428940 2411968
total kB         17300820 2428940 2411968
total kB         17300820 2428892 2411916
total kB         17300820 2428868 2411896
total kB         17300820 2428952 2411980
total kB         17300820 2428916 2411944
total kB         17300820 2429196 2412224
total kB         17300820 2429196 2412224
total kB         17300820 2429124 2412156
total kB         17300820 2429172 2412200
total kB         17300820 2429248 2412280
total kB         17300820 2429248 2412280
total kB         17300820 2429252 2412284
total kB         17300820 2429272 2412304
total kB         17300820 2429272 2412304
total kB         17300820 2429320 2412352
total kB         17300820 2429356 2412384
total kB         17300820 2429320 2412348
total kB         17300820 2429332 2412360
total kB         17300820 2429384 2412412
total kB         17300820 2429400 2412428
total kB         17300820 2429240 2412272
total kB         17300820 2429320 2412352
total kB         17300820 2429256 2412284
total kB         17300820 2429256 2412284
total kB         17300820 2429120 2412148
total kB         17300820 2429140 2412168
total kB         17300820 2429080 2412108
total kB         17300820 2429020 2412048
total kB         17300820 2428896 2411924
total kB         17300820 2428896 2411924
total kB         17300820 2428908 2411940
total kB         17300820 2428888 2411920
total kB         17300820 2428896 2411928
total kB         17300820 2428900 2411932
total kB         17300820 2428868 2411900
total kB         17300820 2429088 2412116
total kB         17300820 2428888 2411916
total kB         17300820 2428816 2411844
total kB         17300820 2428848 2411876
total kB         17300820 2428788 2411816
total kB         17300820 2428864 2411892
total kB         17300820 2428832 2411864
total kB         17300820 2428680 2411708
total kB         17300820 2428680 2411708
total kB         17300820 2428688 2411716
total kB         17300820 2428740 2411768
total kB         17300820 2428800 2411828
total kB         17300820 2428864 2411892
total kB         17300820 2428872 2411900
total kB         17300820 2428868 2411896
total kB         17300820 2428828 2411860
total kB         17300820 2427088 2410120
total kB         17300820 2427088 2410120
total kB         17300820 2427124 2410156
total kB         17300820 2427264 2410296
total kB         17300820 2427488 2410516
total kB         17300820 2427460 2410488
total kB         17300820 2427468 2410496
total kB         17300820 2427548 2410576
total kB         17300820 2427420 2410452
total kB         17300820 2427392 2410424
total kB         17300820 2427332 2410364
total kB         17300820 2427344 2410372
total kB         17300820 2427364 2410392
total kB         17300820 2427364 2410392
total kB         17300820 2427420 2410448
total kB         17300820 2427576 2410604
total kB         17300820 2427600 2410628
total kB         17300820 2427600 2410628
total kB         17300820 2427616 2410644
total kB         17300820 2427608 2410636
total kB         17300820 2427608 2410636
total kB         17300820 2427520 2410548
total kB         17300820 2427428 2410456
total kB         17300820 2427432 2410460
total kB         17300820 2427280 2410308
total kB         17300820 2427360 2410388
total kB         17300820 2427232 2410260
total kB         17300820 2427308 2410340
total kB         17300820 2427264 2410292
total kB         17300820 2427256 2410284
total kB         17300820 2427268 2410296
total kB         17300820 2427120 2410148
total kB         17300820 2427140 2410168
total kB         17300820 2427068 2410096
total kB         17300820 2427076 2410104
total kB         17300820 2427076 2410104
total kB         17300820 2427088 2410116
total kB         17300820 2427120 2410148
total kB         17300820 2427192 2410220
total kB         17300820 2427204 2410232
total kB         17300820 2427296 2410328
total kB         17300820 2427308 2410336
total kB         17300820 2427308 2410336
total kB         17300820 2427248 2410276
total kB         17300820 2427320 2410348
total kB         17300820 2427272 2410300
total kB         17300820 2427248 2410276
total kB         17300820 2427236 2410264
total kB         17300820 2427220 2410248
total kB         17300820 2427192 2410224
total kB         17300820 2427196 2410228
total kB         17300820 2427196 2410224
total kB         17300820 2427252 2410284
total kB         17300820 2427256 2410288
total kB         17300820 2427196 2410224
total kB         17300820 2427228 2410256
total kB         17300820 2427268 2410296
total kB         17300820 2427300 2410328
total kB         17300820 2427236 2410264
total kB         17300820 2427236 2410264
total kB         17300820 2427236 2410264
total kB         17300820 2427268 2410296
total kB         17300820 2427212 2410240
total kB         17300820 2427152 2410180
total kB         17300820 2427620 2410648
total kB         17300820 2427632 2410660
total kB         17300820 2427572 2410600
total kB         17300820 2427572 2410604
total kB         17300820 2427672 2410700
total kB         17300820 2427676 2410708
total kB         17300820 2427724 2410756
total kB         17300820 2427648 2410676
total kB         17300820 2427656 2410684
total kB         17300820 2427652 2410684
total kB         17300820 2427772 2410784
total kB         17300820 2427692 2410720
total kB         17300820 2427600 2410628
total kB         17300820 2427580 2410608
total kB         17300820 2427604 2410636
total kB         17300820 2427676 2410708
total kB         17300820 2427680 2410712
total kB         17300820 2427636 2410664
total kB         17300820 2427676 2410704
total kB         17300820 2427676 2410704
total kB         17300820 2427688 2410716
total kB         17300820 2427688 2410716
total kB         17300820 2427644 2410676
total kB         17300820 2427556 2410588
total kB         17300820 2427640 2410672
total kB         17300820 2427536 2410568
total kB         17300820 2427464 2410496
total kB         17300820 2427408 2410436
total kB         17300820 2427420 2410452
total kB         17300820 2427496 2410528
total kB         17300820 2427368 2410400
total kB         17300820 2427368 2410396
total kB         17300820 2427440 2410472
total kB         17300820 2427440 2410472
total kB         17300820 2427412 2410440
total kB         17300820 2427388 2410416
total kB         17300820 2427408 2410440
total kB         17300820 2427272 2410300
total kB         17300820 2427152 2410180
total kB         17300820 2427092 2410120
total kB         17300820 2427136 2410164
total kB         17300820 2427136 2410164
total kB         17300820 2427140 2410168
total kB         17300820 2427128 2410156
total kB         17300820 2427164 2410192
total kB         17300820 2427172 2410204
total kB         17300820 2427052 2410084
total kB         17300820 2427180 2410208
total kB         17300820 2427180 2410208
total kB         17300820 2426964 2409992
total kB         17300820 2426968 2409996
total kB         17300820 2426900 2409928
total kB         17300820 2426968 2409996
total kB         17300820 2427036 2410064
total kB         17300820 2427068 2410096
total kB         17300820 2427068 2410096
total kB         17300820 2427068 2410096
total kB         17300820 2427012 2410040
total kB         17300820 2426912 2409940
total kB         17300820 2426844 2409872
total kB         17300820 2426932 2409960
total kB         17300820 2428008 2411036
total kB         17300820 2435988 2419020
total kB         17300820 2428704 2411736
total kB         17300820 2428768 2411796
total kB         17300820 2428780 2411808
total kB         17300820 2428792 2411820
total kB         17300820 2428832 2411856
total kB         17300820 2429004 2412032
total kB         17300820 2428944 2411972
total kB         17300820 2428872 2411900
total kB         17300820 2428940 2411972
total kB         17300820 2428944 2411976
total kB         17300820 2428868 2411896
total kB         17300820 2428868 2411900
total kB         17300820 2428772 2411804
total kB         17300820 2428708 2411736
total kB         17300820 2428732 2411760
total kB         17300820 2428732 2411760
total kB         17300820 2428736 2411764
total kB         17300820 2428924 2411952
total kB         17300820 2428988 2412016
total kB         17300820 2429004 2412036
total kB         17300820 2428928 2411956
total kB         17300820 2429012 2412040
total kB         17300820 2428936 2411964
total kB         17300820 2428936 2411960
total kB         17300820 2428936 2411968
total kB         17300820 2428936 2411968
total kB         17300820 2429032 2412064
total kB         17300820 2429008 2412036
total kB         17300820 2428964 2411992
total kB         17300820 2428964 2411992
total kB         17300820 2429096 2412124
total kB         17300820 2429160 2412188
total kB         17300820 2429096 2412124
total kB         17300820 2429036 2412064
total kB         17300820 2429036 2412064
total kB         17300820 2428996 2412024
total kB         17300820 2428932 2411960
total kB         17300820 2429056 2412084
total kB         17300820 2429076 2412104
total kB         17300820 2429080 2412108
total kB         17300820 2429024 2412052
total kB         17300820 2428972 2412000
total kB         17300820 2428972 2412000
total kB         17300820 2428880 2411908
total kB         17300820 2428920 2411948
total kB         17300820 2429336 2412364
total kB         17300820 2429336 2412364
total kB         17300820 2429404 2412432
total kB         17300820 2429480 2412508
total kB         17300820 2429420 2412448
total kB         17300820 2429420 2412448
total kB         17300820 2429328 2412356
total kB         17300820 2429204 2412232
total kB         17300820 2429276 2412304
total kB         17300820 2429188 2412216
total kB         17300820 2429188 2412216
total kB         17300820 2429192 2412220
total kB         17300820 2429256 2412284
total kB         17300820 2429288 2412316
total kB         17300820 2429204 2412232
total kB         17300820 2429408 2412436
total kB         17300820 2429348 2412376
total kB         17300820 2429352 2412380
total kB         17300820 2429312 2412340
total kB         17300820 2429312 2412340
total kB         17300820 2429328 2412356
total kB         17300820 2429384 2412412
total kB         17300820 2429492 2412520
total kB         17300820 2429504 2412532
total kB         17300820 2429464 2412492
total kB         17300820 2429412 2412440
total kB         17300820 2429360 2412388
total kB         17300820 2429364 2412392
total kB         17300820 2429292 2412320
total kB         17300820 2429296 2412324
total kB         17300820 2429316 2412344
total kB         17300820 2429296 2412324
total kB         17300820 2429304 2412332
total kB         17300820 2429360 2412388
total kB         17300820 2429384 2412412
total kB         17300820 2429296 2412324
total kB         17300820 2429300 2412328
total kB         17300820 2429172 2412200
total kB         17300820 2429144 2412176
total kB         8909200 1865964 1865960
total kB            4440     648     100
