2953,175,875
2954,225,1125
2955,150,750
2956,200,1000
2957,225,1125
2958,250,1250
2959,200,1000
2960,100,500
2961,50,250
2962,375,1875
2963,100,500
2965,50,250
2966,25,125
2967,50,250
2968,200,1000
2969,325,1625
2970,150,750
2971,150,750
2972,100,500
2973,25,125
2976,75,375
2977,100,500
2978,175,875
2979,75,375
2980,25,125
2981,25,125
2982,75,375
2984,50,250
2985,75,375
2986,100,500
2987,275,1375
2988,375,1875
2989,175,875
2990,50,250
2991,50,250
2992,100,500
2993,125,625
2994,150,750
2995,125,625
2996,75,375
2997,75,375
2998,25,125
2999,225,1125
3000,50,250
3001,75,375
3002,100,500
3003,125,625
3004,125,625
3005,325,1625
3006,300,1500
3007,25,125
3008,100,500
3009,100,500
3010,275,1375
3011,25,125
3016,50,250
3017,125,625
3018,50,250
3019,25,125
3020,75,375
3021,125,625
3022,150,750
3023,125,625
3024,50,250
3025,25,125
3026,450,2250
3028,50,250
3030,50,250
3031,100,500
3032,75,375
3053,100,500
3054,75,375
3055,100,500
3056,300,1500
3057,175,875
3058,250,1250
3059,100,500
3060,50,250
3061,50,250
3062,75,375
3063,75,375
3064,25,125
3068,25,125
3069,175,875
3071,25,125
3076,50,250
3077,100,500
3078,225,1125
3079,125,625
3080,275,1375
3081,150,750
3082,325,1625
3083,200,1000
3084,150,750
3085,200,1000
3086,50,250
3087,225,1125
3088,150,750
3089,250,1250
3090,500,2500
3091,175,875
3092,150,750
3093,75,375
3094,75,375
3096,125,625
3097,50,250
3098,50,250
3099,50,250
3100,225,1125
3101,375,1875
3102,275,1375
3103,75,375
3104,125,625
3105,150,750
3106,250,1250
3108,25,125
3111,100,500
3112,275,1375
3113,50,250
3114,50,250
3122,50,250
3124,25,125
3125,25,125
3126,100,500
3127,25,125
3128,25,125
3130,125,625
3132,25,125
3134,125,625
3136,25,125
3139,50,250
3140,75,375
3153,75,375
3154,100,500
3155,50,250
3156,275,1375
3157,200,1000
3158,25,125
3159,150,750
3160,125,625
3161,300,1500
3162,50,250
3163,125,625
3164,50,250
3165,50,250
3166,75,375
3167,100,500
3168,100,500
3170,100,500
3171,25,125
3172,25,125
3179,75,375
3180,75,375
3182,50,250
3183,250,1250
3187,125,625
3188,25,125
3190,25,125
3191,25,125
3193,50,250
3207,25,125
3208,50,250
3211,125,625
3212,150,750
3213,25,125
3216,50,250
3217,75,375
3218,75,375
3219,25,125
3220,125,625
3221,125,625
3222,50,250
3235,150,750
3236,225,1125
3237,125,625
3238,250,1250
3239,300,1500
3240,300,1500
3241,125,625
3242,225,1125
3243,225,1125
3244,225,1125
3245,175,875
3246,125,625
3247,150,750
3248,125,625
3249,25,125
3250,125,625
3251,25,125
3252,25,125
3258,50,250
3259,100,500
3260,175,875
3261,100,500
3262,50,250
3263,225,1125
3264,50,250
3265,100,500
3266,250,1250
3267,450,2250
3268,225,1125
3269,50,250
3270,250,1250
3271,50,250
3272,50,250
3273,250,1250
3274,225,1125
3275,75,375
3276,50,250
3277,25,125
3278,50,250
3283,25,125
3284,25,125
3285,175,875
3286,50,250
3287,25,125
3288,300,1500
3290,25,125
3291,25,125
3292,150,750
3294,25,125
3295,175,875
3296,225,1125
3297,150,750
3298,250,1250
3299,125,625
3300,150,750
3302,75,375
3303,75,375
3304,25,125
3305,75,375
3306,25,125
3307,25,125
3311,25,125
3312,25,125
3313,150,750
3314,50,250
3315,250,1250
3316,75,375
3318,200,1000
3319,100,500
3320,50,250
3321,100,500
3322,25,125
3323,25,125
3324,125,625
3325,100,500
3326,150,750
3327,25,125
3329,50,250
3330,25,125
3332,25,125
3333,25,125
3334,25,125
3335,50,250
3336,25,125
3337,250,1250
3338,275,1375
3339,400,2000
3340,250,1250
3341,225,1125
3342,75,375
3343,125,625
3344,50,250
3345,50,250
3346,450,2250
3347,300,1500
3348,150,750
3349,225,1125
3350,100,500
3351,225,1125
3352,125,625
3353,300,1500
3354,275,1375
3355,350,1750
3356,375,1875
3357,25,125
3358,25,125
3360,200,1000
3361,325,1625
3362,450,2250
3363,675,3375
3364,450,2250
3365,300,1500
3366,325,1625
3367,500,2500
3368,375,1875
3369,500,2500
3370,475,2375
3371,375,1875
3372,625,3125
3373,400,2000
3374,425,2125
3375,750,3750
3376,350,1750
3377,450,2250
3378,375,1875
3379,300,1500
3380,350,1750
3381,375,1875
3382,300,1500
3383,100,500
3384,300,1500
3385,175,875
3386,375,1875
3387,225,1125
3388,300,1500
3389,300,1500
3390,400,2000
3391,50,250
3392,325,1625
3393,225,1125
3394,225,1125
3395,525,2625
3396,400,2000
3397,175,875
3398,300,1500
3399,125,625
3400,325,1625
3401,175,875
3402,350,1750
3403,175,875
3404,250,1250
3405,425,2125
3406,500,2500
3407,250,1250
3408,250,1250
3409,450,2250
3410,300,1500
3411,300,1500
3412,225,1125
3413,525,2625
3414,650,3250
3415,400,2000
3416,425,2125
3417,475,2375
3418,300,1500
3419,625,3125
3420,200,1000
3421,200,1000
3422,525,2625
3423,200,1000
3424,375,1875
3425,250,1250
3426,275,1375
3427,325,1625
3428,175,875
3429,300,1500
3430,200,1000
3431,225,1125
3432,425,2125
3433,575,2875
3434,375,1875
3435,400,2000
3436,500,2500
3437,325,1625
3438,675,3375
3439,475,2375
3440,250,1250
3441,300,1500
3442,475,2375
3443,575,2875
3444,400,2000
3445,200,1000
3446,400,2000
3447,550,2750
3448,300,1500
3449,375,1875
3450,450,2250
3451,275,1375
3452,375,1875
3453,350,1750
3454,900,4500
3455,525,2625
3456,500,2500
3457,350,1750
3458,275,1375
3459,350,1750
3460,450,2250
3461,200,1000
3462,475,2375
3463,625,3125
3464,525,2625
3465,375,1875
3466,50,250
3469,350,1750
3470,225,1125
3471,350,1750
3472,525,2625
3473,300,1500
3474,475,2375
3475,200,1000
3476,325,1625
3477,500,2500
3478,650,3250
3479,950,4750
3480,1075,5375
3481,150,750
3482,300,1500
3483,225,1125
3484,575,2875
3485,550,2750
3486,300,1500
3487,300,1500
3488,500,2500
3489,325,1625
3490,50,250
3491,100,500
3492,50,250
3493,50,250
3494,25,125
3495,50,250
3496,150,750
3497,125,625
3498,25,125
3499,75,375
3502,50,250
3503,50,250
3504,75,375
3505,25,125
3506,25,125
3507,50,250
3508,375,1875
3509,300,1500
3510,75,375
3511,50,250
3512,150,750
3513,25,125
3515,125,625
3516,25,125
3518,50,250
3519,25,125
3520,25,125
3521,25,125
3522,50,250
3525,100,500
3531,125,625
3532,75,375
3533,125,625
3534,175,875
3535,325,1625
3536,275,1375
3537,75,375
3538,175,875
3539,50,250
3541,50,250
3542,25,125
3543,75,375
3544,75,375
3545,50,250
3546,50,250
3547,100,500
3548,75,375
3551,200,1000
3552,125,625
3553,100,500
3554,75,375
3555,275,1375
3556,325,1625
3557,175,875
3558,150,750
3559,175,875
3560,100,500
3561,125,625
3563,25,125
3564,125,625
3565,50,250
3571,25,125
3572,25,125
3579,25,125
3580,325,1625
3581,100,500
3583,250,1250
3584,100,500
3586,50,250
3587,700,3500
3588,275,1375
3589,125,625
3590,375,1875
3591,100,500
3605,75,375
3606,275,1375
3610,50,250
3611,25,125
3612,25,125
3614,25,125
3615,75,375
3616,100,500
3617,100,500
3618,100,500
3619,175,875
3620,25,125
3621,75,375
3622,25,125
3623,100,500
3624,125,625
3625,125,625
3627,175,875
3628,50,250
3633,325,1625
3638,50,250
3639,25,125
3643,100,500
3644,175,875
3645,100,500
3647,50,250
3648,25,125
3649,50,250
3651,25,125
3666,25,125
3667,100,500
3668,75,375
3669,25,125
3670,225,1125
3671,100,500
3672,50,250
3677,25,125
3690,75,375
3691,50,250
3692,25,125
3693,25,125
3694,175,875
3695,50,250
3696,50,250
3697,50,250
3698,225,1125
3699,75,375
3700,50,250
3704,25,125
3705,50,250
3706,175,875
3707,200,1000
3708,175,875
3710,100,500
3711,50,250
3712,100,500
3714,50,250
3715,50,250
3717,125,625
3718,100,500
3719,200,1000
3720,175,875
3721,400,2000
3722,225,1125
3723,250,1250
3724,225,1125
3725,25,125
3726,125,625
3727,100,500
3728,175,875
3729,125,625
3730,125,625
3731,100,500
3732,75,375
3733,100,500
3735,50,250
3736,50,250
3737,275,1375
3738,100,500
3739,150,750
3740,200,1000
3741,175,875
3742,25,125
3743,125,625
3744,125,625
3745,175,875
3746,100,500
3747,100,500
3748,150,750
3749,125,625
3750,25,125
3751,100,500
3752,75,375
3753,25,125
3754,75,375
3755,25,125
3756,50,250
3757,25,125
3758,275,1375
3759,50,250
3760,50,250
3762,50,250
3763,25,125
3767,75,375
3768,100,500
3769,200,1000
3770,150,750
3771,125,625
3772,50,250
3774,50,250
3776,25,125
3778,25,125
3781,25,125
3784,200,1000
3785,100,500
3786,125,625
3787,75,375
3788,200,1000
3789,50,250
3790,150,750
3791,200,1000
3792,100,500
3793,50,250
3794,225,1125
3795,75,375
3796,150,750
3797,75,375
3798,150,750
3801,25,125
3812,25,125
3814,75,375
3815,225,1125
3816,50,250
3817,125,625
3818,75,375
3819,100,500
3820,75,375
3821,50,250
3824,25,125
3826,50,250
3827,175,875
3828,225,1125
3829,25,125
3830,100,500
3831,75,375
3832,175,875
3834,175,875
3835,150,750
3836,125,625
3837,100,500
3838,100,500
3839,50,250
3841,25,125
3842,25,125
3844,25,125
3845,50,250
3846,25,125
3847,25,125
3848,25,125
3849,100,500
3850,125,625
3851,100,500
3852,75,375
3853,100,500
3854,25,125
3855,50,250
3856,150,750
3857,250,1250
3858,125,625
3859,175,875
3860,100,500
3861,225,1125
3862,100,500
3863,50,250
3864,125,625
3865,125,625
3866,150,750
3867,200,1000
3868,150,750
3869,50,250
3870,175,875
3871,175,875
3872,250,1250
3873,250,1250
3874,275,1375
3875,225,1125
3876,100,500
3877,275,1375
3878,125,625
3879,100,500
3880,25,125
3881,75,375
3882,50,250
3883,175,875
3884,75,375
3885,50,250
3886,250,1250
3887,275,1375
3888,50,250
3889,150,750
3890,125,625
3891,100,500
3892,25,125
3893,125,625
3894,50,250
3895,100,500
3896,25,125
3898,75,375
3899,325,1625
3900,75,375
3901,125,625
3902,450,2250
3903,125,625
3904,175,875
3905,175,875
3906,250,1250
3907,500,2500
3908,250,1250
3909,150,750
3910,350,1750
3911,400,2000
3912,175,875
3913,225,1125
3914,150,750
3915,100,500
3916,375,1875
3917,300,1500
3918,250,1250
3919,175,875
3920,675,3375
3921,250,1250
3922,875,4375
3923,375,1875
3924,375,1875
3925,400,2000
3926,375,1875
3927,250,1250
3928,325,1625
3929,150,750
3930,200,1000
3931,200,1000
3932,75,375
3933,50,250
3934,225,1125
3935,125,625
3936,25,125
3937,25,125
3938,100,500
3939,225,1125
3940,400,2000
3941,200,1000
3942,50,250
3943,425,2125
3944,525,2625
3945,975,4875
3946,1050,5250
3947,175,875
3948,75,375
3949,75,375
3951,25,125
3953,75,375
3954,100,500
3955,100,500
3956,75,375
3957,75,375
3959,100,500
3960,200,1000
3961,225,1125
3962,125,625
3963,150,750
3964,175,875
3965,100,500
3966,400,2000
3967,425,2125
3968,400,2000
3969,400,2000
3970,375,1875
3971,575,2875
3972,275,1375
3973,225,1125
3974,175,875
3975,275,1375
3976,200,1000
3977,375,1875
3978,225,1125
3979,250,1250
3980,325,1625
3981,275,1375
3982,275,1375
3983,75,375
3984,200,1000
3985,400,2000
3986,275,1375
3987,250,1250
3988,150,750
3989,25,125
3990,150,750
3991,75,375
3992,175,875
3993,150,750
3994,75,375
3995,275,1375
3996,175,875
3997,250,1250
3998,450,2250
3999,400,2000
4000,275,1375
4001,175,875
4002,400,2000
4003,1075,5375
4004,575,2875
4005,450,2250
4006,1750,8750
4007,675,3375
4008,375,1875
4009,550,2750
4010,400,2000
4011,625,3125
4012,625,3125
4013,400,2000
4014,400,2000
4015,375,1875
4016,425,2125
4017,825,4125
4018,600,3000
4019,475,2375
4020,225,1125
4021,225,1125
4022,100,500
4023,125,625
4024,150,750
4025,225,1125
4026,125,625
4027,225,1125
4028,275,1375
4029,325,1625
4030,225,1125
4031,675,3375
4032,525,2625
4033,125,625
4034,275,1375
4035,150,750
4036,75,375
4037,350,1750
4038,250,1250
4039,125,625
4040,200,1000
4041,100,500
4042,175,875
4043,625,3125
4044,500,2500
4045,225,1125
4046,250,1250
4047,250,1250
4048,300,1500
4049,175,875
4050,350,1750
4051,50,250
4052,100,500
4053,125,625
4054,100,500
4055,25,125
4056,400,2000
4057,325,1625
4058,150,750
4059,100,500
4060,100,500
4061,175,875
4062,50,250
4064,125,625
4065,125,625
4066,50,250
4067,225,1125
4068,300,1500
4069,125,625
4070,225,1125
4071,100,500
4072,100,500
4073,200,1000
4074,125,625
4075,75,375
4076,150,750
4077,25,125
4078,200,1000
4083,150,750
4084,50,250
4085,75,375
4086,25,125
4087,275,1375
4088,25,125
4089,25,125
4090,150,750
4094,125,625
4095,225,1125
4096,150,750
4097,125,625
4099,50,250
4100,50,250
4101,100,500
4102,125,625
4108,50,250
4109,75,375
4111,25,125
4112,75,375
4113,50,250
4116,25,125
4117,50,250
4118,75,375
4119,375,1875
4120,250,1250
4121,50,250
4125,25,125
4141,50,250
4142,200,1000
4143,100,500
4166,25,125
4167,200,1000
4168,175,875
4169,250,1250
4171,25,125
4172,250,1250
4173,100,500
4174,50,250
4175,25,125
4195,25,125
4196,100,500
4197,25,125
4198,250,1250
4199,450,2250
4200,150,750
4201,150,750
4202,650,3250
4203,75,375
4204,150,750
4205,175,875
4215,200,1000
4216,25,125
4217,25,125
4225,25,125
4226,75,375
4227,125,625
4229,25,125
4230,150,750
4231,125,625
4232,100,500
4233,350,1750
4234,225,1125
4235,75,375
4237,300,1500
4238,150,750
4239,100,500
4240,475,2375
4241,175,875
4242,150,750
4243,200,1000
4244,100,500
4245,150,750
4246,250,1250
4247,225,1125
4248,200,1000
4249,125,625
4250,225,1125
4251,300,1500
4252,225,1125
4253,725,3625
4254,175,875
4255,200,1000
4256,300,1500
4257,200,1000
4258,400,2000
4259,275,1375
4260,125,625
4261,50,250
4262,50,250
4263,25,125
4264,25,125
